index,TYPE,YEAR,MONTH,HUNDRED_BLOCK,NEWADDRESS,lat,lon
10720,Theft From Auto Under $5000,2013,9,DUNLEVY AVE / E HASTINGS ST,"DUNLEVY AVE / E HASTINGS ST ,Vancouver, Canada",49.28142,-123.102893
10721,Theft From Auto Under $5000,2013,9,5XX HORNBY ST,"500 HORNBY ST ,Vancouver, Canada",49.285617,-123.117296
10722,Theft From Auto Under $5000,2013,9,11XX PENDRELL ST,"1100 PENDRELL ST ,Vancouver, Canada",49.281087,-123.130121
10723,Theft From Auto Under $5000,2013,9,35XX W 38TH AVE,"3500 W 38TH AVE ,Vancouver, Canada",49.237713,-123.182001
10724,Theft From Auto Under $5000,2013,9,9XX SEYMOUR ST,"900 SEYMOUR ST ,Vancouver, Canada",49.279657,-123.120459
10725,Theft From Auto Under $5000,2013,9,BEATTY ST / W PENDER ST,"BEATTY ST / W PENDER ST ,Vancouver, Canada",49.280553,-123.104695
10726,Theft From Auto Under $5000,2013,9,32XX W 23RD AVE,"3200 W 23RD AVE ,Vancouver, Canada",49.251925,-123.177137
10727,Theft From Auto Under $5000,2013,9,1XX W CORDOVA ST,"100 W CORDOVA ST ,Vancouver, Canada",49.282946,-123.1069
10728,Theft From Auto Under $5000,2013,9,12XX JOHNSTON ST,"1200 JOHNSTON ST ,Vancouver, Canada",49.2693,-123.131601
10729,Theft From Auto Under $5000,2013,9,14XX ANDERSON ST,"1400 ANDERSON ST ,Vancouver, Canada",49.271099,-123.133963
10730,Theft From Auto Under $5000,2013,9,JOHNSTON ST / OLD BRIDGE ST,"JOHNSTON ST / OLD BRIDGE ST ,Vancouver, Canada",49.270796,-123.134251
10731,Theft From Auto Under $5000,2013,9,12XX CARTWRIGHT ST,"1200 CARTWRIGHT ST ,Vancouver, Canada",49.269545,-123.13191
10732,Theft From Auto Under $5000,2013,9,44XX ANGUS DR,"4400 ANGUS DR ,Vancouver, Canada",49.246523,-123.14577
10733,Theft From Auto Under $5000,2013,9,13XX JOHNSTON ST,"1300 JOHNSTON ST ,Vancouver, Canada",49.269545,-123.13191
10734,Theft From Auto Under $5000,2013,9,HOMER ST / SMITHE ST,"HOMER ST / SMITHE ST ,Vancouver, Canada",49.278884,-123.11921
10735,Theft From Auto Under $5000,2013,9,11XX W 49TH AVE,"1100 W 49TH AVE ,Vancouver, Canada",49.226643,-123.130789
10736,Theft From Auto Under $5000,2013,9,2XX W 45TH AVE,"200 W 45TH AVE ,Vancouver, Canada",49.229622,-123.11086
10737,Theft From Auto Under $5000,2013,9,24XX CORNWALL AVE,"2400 CORNWALL AVE ,Vancouver, Canada",49.272653,-123.159699
10738,Theft From Auto Under $5000,2013,9,11XX HOWE ST,"1100 HOWE ST ,Vancouver, Canada",49.278846,-123.125582
10739,Theft From Auto Under $5000,2013,9,16XX W 40TH AVE,"1600 W 40TH AVE ,Vancouver, Canada",49.23546,-123.141346
10740,Theft From Auto Under $5000,2013,9,29XX W 49TH AVE,"2900 W 49TH AVE ,Vancouver, Canada",49.227346,-123.169643
10741,Theft From Auto Under $5000,2013,9,57XX SOPHIA ST,"5700 SOPHIA ST ,Vancouver, Canada",49.232812,-123.098606
10742,Theft From Auto Under $5000,2013,9,9XX PRINCESS AVE,"900 PRINCESS AVE ,Vancouver, Canada",49.276675,-123.091681
10743,Theft From Auto Under $5000,2013,9,68XX BEECHWOOD ST,"6800 BEECHWOOD ST ,Vancouver, Canada",49.223784,-123.157188
10744,Theft From Auto Under $5000,2013,9,6XX CAMBIE ST,"600 CAMBIE ST ,Vancouver, Canada",49.280534,-123.111439
10745,Theft From Auto Under $5000,2013,9,15XX PENDRELL ST,"1500 PENDRELL ST ,Vancouver, Canada",49.285282,-123.136496
10746,Theft From Auto Under $5000,2013,9,9XX HOMER ST,"900 HOMER ST ,Vancouver, Canada",49.278414,-123.118498
10747,Theft From Auto Under $5000,2013,9,58XX CHESTER ST,"5800 CHESTER ST ,Vancouver, Canada",49.231883,-123.089207
10748,Theft From Auto Under $5000,2013,9,30XX W 4TH AVE,"3000 W 4TH AVE ,Vancouver, Canada",49.268433,-123.172529
10749,Theft From Auto Under $5000,2013,9,5XX W 10TH AVE,"500 W 10TH AVE ,Vancouver, Canada",49.262283,-123.115174
10750,Theft From Auto Under $5000,2013,9,5XX W 21ST AVE,"500 W 21ST AVE ,Vancouver, Canada",49.252218,-123.115266
10751,Theft From Auto Under $5000,2013,9,5XX SMITHE ST,"500 SMITHE ST ,Vancouver, Canada",49.278879,-123.119203
10752,Theft From Auto Under $5000,2013,9,9XX E 8TH AVE,"900 E 8TH AVE ,Vancouver, Canada",49.263389,-123.084853
10753,Theft From Auto Under $5000,2013,9,23XX NANAIMO ST,"2300 NANAIMO ST ,Vancouver, Canada",49.263888,-123.056598
10754,Theft From Auto Under $5000,2013,9,W 40TH AVE / YEW ST,"W 40TH AVE / YEW ST ,Vancouver, Canada",49.270597,-123.155051
10755,Theft From Auto Under $5000,2013,9,W KING EDWARD AVE / WALLACE ST,"W KING EDWARD AVE / WALLACE ST ,Vancouver, Canada",49.261062,-123.190941
10756,Theft From Auto Under $5000,2013,9,32XX FLEMING ST,"3200 FLEMING ST ,Vancouver, Canada",49.256444,-123.070869
10757,Theft From Auto Under $5000,2013,9,ARBUTUS ST / W 22ND AVE,"ARBUTUS ST / W 22ND AVE ,Vancouver, Canada",49.251579,-123.11995
10758,Theft From Auto Under $5000,2013,9,35XX FLEMING ST,"3500 FLEMING ST ,Vancouver, Canada",49.253626,-123.071455
10759,Theft From Auto Under $5000,2013,9,RICHARDS ST / W CORDOVA ST,"RICHARDS ST / W CORDOVA ST ,Vancouver, Canada",49.283287,-123.108716
10760,Theft From Auto Under $5000,2013,9,73XX CARRINGTON ST,"7300 CARRINGTON ST ,Vancouver, Canada",49.219928,-123.183334
10761,Theft From Auto Under $5000,2013,9,6XX SEYMOUR ST,"600 SEYMOUR ST ,Vancouver, Canada",49.283049,-123.115386
10762,Theft From Auto Under $5000,2013,9,5XX LILLOOET ST,"500 LILLOOET ST ,Vancouver, Canada",49.280217,-123.038845
10763,Theft From Auto Under $5000,2013,9,10XX HOMER ST,"1000 HOMER ST ,Vancouver, Canada",49.276419,-123.121534
10764,Theft From Auto Under $5000,2013,9,6XX ROBSON ST,"600 ROBSON ST ,Vancouver, Canada",49.280817,-123.118823
10765,Theft From Auto Under $5000,2013,9,6XX ROBSON ST,"600 ROBSON ST ,Vancouver, Canada",49.280817,-123.118823
10766,Theft From Auto Under $5000,2013,9,E PENDER ST / MAIN ST,"E PENDER ST / MAIN ST ,Vancouver, Canada",49.273135,-123.100133
10767,Theft From Auto Under $5000,2013,9,48XX CAMBIE ST,"4800 CAMBIE ST ,Vancouver, Canada",49.242115,-123.118265
10768,Theft From Auto Under $5000,2013,9,7XX W 22ND AVE,"700 W 22ND AVE ,Vancouver, Canada",49.251587,-123.120284
10769,Theft From Auto Under $5000,2013,9,E BROADWAY AVE / PRINCE EDWARD ST,"E BROADWAY AVE / PRINCE EDWARD ST ,Vancouver, Canada",49.265354,-123.095741
10770,Theft From Auto Under $5000,2013,9,SEYMOUR ST / SMITHE ST,"SEYMOUR ST / SMITHE ST ,Vancouver, Canada",49.278884,-123.11921
10771,Theft From Auto Under $5000,2013,9,3XX E 2ND AVE,"300 E 2ND AVE ,Vancouver, Canada",49.267769,-123.098204
10772,Theft From Auto Under $5000,2013,9,3XX GRANVILLE ST,"300 GRANVILLE ST ,Vancouver, Canada",49.285966,-123.112856
10773,Theft From Auto Under $5000,2013,9,3XX E 2ND AVE,"300 E 2ND AVE ,Vancouver, Canada",49.267769,-123.098204
10774,Theft From Auto Under $5000,2013,9,11XX HOWE ST,"1100 HOWE ST ,Vancouver, Canada",49.278846,-123.125582
10775,Theft From Auto Under $5000,2013,9,21XX W BROADWAY AVE,"2100 W BROADWAY AVE ,Vancouver, Canada",49.263836,-123.153066
10776,Theft From Auto Under $5000,2013,9,LARCH ST / W 12TH AVE,"LARCH ST / W 12TH AVE ,Vancouver, Canada",49.26053,-123.123103
10777,Theft From Auto Under $5000,2013,9,21XX W BROADWAY AVE,"2100 W BROADWAY AVE ,Vancouver, Canada",49.263836,-123.153066
10778,Theft From Auto Under $5000,2013,9,6XX ABBOTT ST,"600 ABBOTT ST ,Vancouver, Canada",49.27996,-123.107839
10779,Theft From Auto Under $5000,2013,9,36XX SOPHIA ST,"3600 SOPHIA ST ,Vancouver, Canada",49.25287,-123.098567
10780,Theft From Auto Under $5000,2013,9,2XX E KENT S AVE,"200 E KENT S AVE ,Vancouver, Canada",49.263566,-123.138572
10781,Theft From Auto Under $5000,2013,9,1XX W 19TH AVE,"100 W 19TH AVE ,Vancouver, Canada",49.253799,-123.107232
10782,Theft From Auto Under $5000,2013,9,11XX HOWE ST,"1100 HOWE ST ,Vancouver, Canada",49.278846,-123.125582
10783,Theft From Auto Under $5000,2013,9,32XX PARKER ST,"3200 PARKER ST ,Vancouver, Canada",49.275798,-123.036317
10784,Theft From Auto Under $5000,2013,9,9XX SEYMOUR ST,"900 SEYMOUR ST ,Vancouver, Canada",49.279657,-123.120459
10785,Theft From Auto Under $5000,2013,9,5XX HORNBY ST,"500 HORNBY ST ,Vancouver, Canada",49.285617,-123.117296
10786,Theft From Auto Under $5000,2013,9,9XX SEYMOUR ST,"900 SEYMOUR ST ,Vancouver, Canada",49.279657,-123.120459
10787,Theft From Auto Under $5000,2013,9,20XX FRANKLIN ST,"2000 FRANKLIN ST ,Vancouver, Canada",49.282132,-123.063539
10788,Theft From Auto Under $5000,2013,9,1XX WATER ST,"100 WATER ST ,Vancouver, Canada",49.283891,-123.106375
10789,Theft From Auto Under $5000,2013,9,5XX DUNSMUIR ST,"500 DUNSMUIR ST ,Vancouver, Canada",49.282484,-123.114498
10790,Theft From Auto Under $5000,2013,9,10XX W PENDER ST,"1000 W PENDER ST ,Vancouver, Canada",49.286594,-123.117806
10791,Theft From Auto Under $5000,2013,9,35XX W 34TH AVE,"3500 W 34TH AVE ,Vancouver, Canada",49.241407,-123.182025
10792,Theft From Auto Under $5000,2013,9,18XX E 12TH AVE,"1800 E 12TH AVE ,Vancouver, Canada",49.25955,-123.06768
10793,Theft From Auto Under $5000,2013,9,BUTE ST / ROBSON ST,"BUTE ST / ROBSON ST ,Vancouver, Canada",49.277737,-123.114208
10794,Theft From Auto Under $5000,2013,9,11XX ALBERNI ST,"1100 ALBERNI ST ,Vancouver, Canada",49.285575,-123.124159
10795,Theft From Auto Under $5000,2013,9,6XX W 41ST AVE,"600 W 41ST AVE ,Vancouver, Canada",49.23354,-123.117829
10796,Theft From Auto Under $5000,2013,9,10XX ROBSON ST,"1000 ROBSON ST ,Vancouver, Canada",49.283379,-123.122715
10797,Theft From Auto Under $5000,2013,9,7XX W BROADWAY AVE,"700 W BROADWAY AVE ,Vancouver, Canada",49.263294,-123.119894
10798,Theft From Auto Under $5000,2013,9,BROUGHTON ST / HARO ST,"BROUGHTON ST / HARO ST ,Vancouver, Canada",49.28581,-123.128806
10799,Theft From Auto Under $5000,2013,9,13XX ROBSON ST,"1300 ROBSON ST ,Vancouver, Canada",49.287086,-123.128507
10800,Theft From Auto Under $5000,2013,9,26XX E 28TH AVE,"2600 E 28TH AVE ,Vancouver, Canada",49.245454,-123.052059
10801,Theft From Auto Under $5000,2013,9,27XX BIRCH ST,"2700 BIRCH ST ,Vancouver, Canada",49.261409,-123.133801
10802,Theft From Auto Under $5000,2013,9,86XX FRENCH ST,"8600 FRENCH ST ,Vancouver, Canada",49.208732,-123.13917
10803,Theft From Auto Under $5000,2013,9,29XX BOUNDARY RD,"2900 BOUNDARY RD ,Vancouver, Canada",49.258537,-123.023487
10804,Theft From Auto Under $5000,2013,9,1XX E HASTINGS ST,"100 E HASTINGS ST ,Vancouver, Canada",49.281454,-123.102102
10805,Theft From Auto Under $5000,2013,9,11XX BEACH AVE,"1100 BEACH AVE ,Vancouver, Canada",49.277593,-123.135424
10806,Theft From Auto Under $5000,2013,9,6XX W 18TH AVE,"600 W 18TH AVE ,Vancouver, Canada",49.255159,-123.118191
10807,Theft From Auto Under $5000,2013,9,86XX FRENCH ST,"8600 FRENCH ST ,Vancouver, Canada",49.208732,-123.13917
10808,Theft From Auto Under $5000,2013,9,9XX W 7TH AVE,"900 W 7TH AVE ,Vancouver, Canada",49.265121,-123.124241
10809,Theft From Auto Under $5000,2013,9,22XX PRINCE EDWARD ST,"2200 PRINCE EDWARD ST ,Vancouver, Canada",49.26532,-123.095743
10810,Theft From Auto Under $5000,2013,9,16XX NELSON ST,"1600 NELSON ST ,Vancouver, Canada",49.287324,-123.135479
10811,Theft From Auto Under $5000,2013,9,18XX FRANCES ST,"1800 FRANCES ST ,Vancouver, Canada",49.279354,-123.068318
10812,Theft From Auto Under $5000,2013,9,4XX E HASTINGS ST,"400 E HASTINGS ST ,Vancouver, Canada",49.281262,-123.09539
10813,Theft From Auto Under $5000,2013,9,9XX MAIN ST,"900 MAIN ST ,Vancouver, Canada",49.276775,-123.099779
10814,Theft From Auto Under $5000,2013,9,29XX E 7TH AVE,"2900 E 7TH AVE ,Vancouver, Canada",49.263863,-123.044164
10815,Theft From Auto Under $5000,2013,9,1XX W 18TH AVE,"100 W 18TH AVE ,Vancouver, Canada",49.254708,-123.107199
10816,Theft From Auto Under $5000,2013,9,18XX E 36TH AVE,"1800 E 36TH AVE ,Vancouver, Canada",49.237568,-123.068449
10817,Theft From Auto Under $5000,2013,9,1XX E CORDOVA ST,"100 E CORDOVA ST ,Vancouver, Canada",49.282346,-123.102224
10818,Theft From Auto Under $5000,2013,9,86XX OAK ST,"8600 OAK ST ,Vancouver, Canada",49.208478,-123.130269
10819,Theft From Auto Under $5000,2013,9,86XX OAK ST,"8600 OAK ST ,Vancouver, Canada",49.208478,-123.130269
10820,Theft From Auto Under $5000,2013,9,86XX OAK ST,"8600 OAK ST ,Vancouver, Canada",49.208478,-123.130269
10821,Theft From Auto Under $5000,2013,9,29XX KITCHENER ST,"2900 KITCHENER ST ,Vancouver, Canada",49.2723,-123.04438
10822,Theft From Auto Under $5000,2013,9,1XX W PENDER ST,"100 W PENDER ST ,Vancouver, Canada",49.281205,-123.108405
10823,Theft From Auto Under $5000,2013,9,86XX OAK ST,"8600 OAK ST ,Vancouver, Canada",49.208478,-123.130269
10824,Theft From Auto Under $5000,2013,9,86XX OAK ST,"8600 OAK ST ,Vancouver, Canada",49.208478,-123.130269
10825,Theft From Auto Under $5000,2013,9,11XX SEYMOUR ST,"1100 SEYMOUR ST ,Vancouver, Canada",49.277458,-123.123788
10826,Theft From Auto Under $5000,2013,9,10XX W CORDOVA ST,"1000 W CORDOVA ST ,Vancouver, Canada",49.287764,-123.1166
10827,Theft From Auto Under $5000,2013,9,2XX W 49TH AVE,"200 W 49TH AVE ,Vancouver, Canada",49.225901,-123.110734
10828,Theft From Auto Under $5000,2013,9,11XX HARO ST,"1100 HARO ST ,Vancouver, Canada",49.283913,-123.125867
10829,Theft From Auto Under $5000,2013,9,34XX W 27TH AVE,"3400 W 27TH AVE ,Vancouver, Canada",49.248045,-123.180092
10830,Theft From Auto Under $5000,2013,9,5XX SMITHE ST,"500 SMITHE ST ,Vancouver, Canada",49.278879,-123.119203
10831,Theft From Auto Under $5000,2013,9,86XX OAK ST,"8600 OAK ST ,Vancouver, Canada",49.208478,-123.130269
10832,Theft From Auto Under $5000,2013,9,8XX SMITHE ST,"800 SMITHE ST ,Vancouver, Canada",49.28107,-123.122418
10833,Theft From Auto Under $5000,2013,9,GEORGIA VIADUCT / MAIN ST,"GEORGIA VIADUCT / MAIN ST ,Vancouver, Canada",49.273135,-123.100133
10834,Theft From Auto Under $5000,2013,9,DUNLEVY AVE / UNION ST,"DUNLEVY AVE / UNION ST ,Vancouver, Canada",49.277607,-123.096243
10835,Theft From Auto Under $5000,2013,9,11XX GRANVILLE ST,"1100 GRANVILLE ST ,Vancouver, Canada",49.278203,-123.124595
10836,Theft From Auto Under $5000,2013,9,17XX W 3RD AVE,"1700 W 3RD AVE ,Vancouver, Canada",49.268864,-123.143206
10837,Theft From Auto Under $5000,2013,9,10XX DAVIE ST,"1000 DAVIE ST ,Vancouver, Canada",49.279082,-123.129175
10838,Theft From Auto Under $5000,2013,9,5XX W 24TH AVE,"500 W 24TH AVE ,Vancouver, Canada",49.250091,-123.115364
10839,Theft From Auto Under $5000,2013,9,BUTE ST / ROBSON ST,"BUTE ST / ROBSON ST ,Vancouver, Canada",49.277737,-123.114208
10840,Theft From Auto Under $5000,2013,9,3XX E 19TH AVE,"300 E 19TH AVE ,Vancouver, Canada",49.253846,-123.098532
10841,Theft From Auto Under $5000,2013,9,BARCLAY ST / BUTE ST,"BARCLAY ST / BUTE ST ,Vancouver, Canada",49.286533,-123.12616
10842,Theft From Auto Under $5000,2013,9,19XX W 11TH AVE,"1900 W 11TH AVE ,Vancouver, Canada",49.261866,-123.148213
10843,Theft From Auto Under $5000,2013,9,11XX HARO ST,"1100 HARO ST ,Vancouver, Canada",49.283913,-123.125867
10844,Theft From Auto Under $5000,2013,9,31XX ASH ST,"3100 ASH ST ,Vancouver, Canada",49.257241,-123.118116
10845,Theft From Auto Under $5000,2013,9,16XX GRANVILLE ST,"1600 GRANVILLE ST ,Vancouver, Canada",49.273629,-123.131653
10846,Theft From Auto Under $5000,2013,9,14XX BURNABY ST,"1400 BURNABY ST ,Vancouver, Canada",49.28292,-123.137294
10847,Theft From Auto Under $5000,2013,9,34XX SOPHIA ST,"3400 SOPHIA ST ,Vancouver, Canada",49.254759,-123.098501
10848,Theft From Auto Under $5000,2013,9,28XX W 42ND AVE,"2800 W 42ND AVE ,Vancouver, Canada",49.233752,-123.167395
10849,Theft From Auto Under $5000,2013,9,5XX HORNBY ST,"500 HORNBY ST ,Vancouver, Canada",49.285617,-123.117296
10850,Theft From Auto Under $5000,2013,9,3XX HOMER ST,"300 HOMER ST ,Vancouver, Canada",49.284091,-123.110013
10851,Theft From Auto Under $5000,2013,9,OAK ST / W 70TH AVE,"OAK ST / W 70TH AVE ,Vancouver, Canada",49.208452,-123.128515
10852,Theft From Auto Under $5000,2013,9,1XX E 51ST AVE,"100 E 51ST AVE ,Vancouver, Canada",49.223785,-123.103861
10853,Theft From Auto Under $5000,2013,9,18XX BARCLAY ST,"1800 BARCLAY ST ,Vancouver, Canada",49.289999,-123.137448
10854,Theft From Auto Under $5000,2013,9,1XX W 47TH AVE,"100 W 47TH AVE ,Vancouver, Canada",49.227698,-123.108313
10855,Theft From Auto Under $5000,2013,9,5XX E HASTINGS ST,"500 E HASTINGS ST ,Vancouver, Canada",49.281224,-123.093424
10856,Theft From Auto Under $5000,2013,9,CAMBIE ST / W PENDER ST,"CAMBIE ST / W PENDER ST ,Vancouver, Canada",49.280553,-123.104695
10857,Theft From Auto Under $5000,2013,9,11XX QUEBEC ST,"1100 QUEBEC ST ,Vancouver, Canada",49.274827,-123.101793
10858,Theft From Auto Under $5000,2013,9,BEATTY ST / W PENDER ST,"BEATTY ST / W PENDER ST ,Vancouver, Canada",49.280553,-123.104695
10859,Theft From Auto Under $5000,2013,9,10XX W BROADWAY AVE,"1000 W BROADWAY AVE ,Vancouver, Canada",49.263335,-123.126721
10860,Theft From Auto Under $5000,2013,9,87XX MONTCALM ST,"8700 MONTCALM ST ,Vancouver, Canada",49.207012,-123.136188
10861,Theft From Auto Under $5000,2013,9,TRAFALGAR ST / W BROADWAY AVE,"TRAFALGAR ST / W BROADWAY AVE ,Vancouver, Canada",49.263086,-123.108149
10862,Theft From Auto Under $5000,2013,9,14XX FOUNTAIN WAY,"1400 FOUNTAIN WAY ,Vancouver, Canada",49.267793,-123.135174
10863,Theft From Auto Under $5000,2013,9,31XX E 50TH AVE,"3100 E 50TH AVE ,Vancouver, Canada",49.223865,-123.040936
10864,Theft From Auto Under $5000,2013,9,11XX NELSON ST,"1100 NELSON ST ,Vancouver, Canada",49.282737,-123.128365
10865,Theft From Auto Under $5000,2013,9,18XX E 6TH AVE,"1800 E 6TH AVE ,Vancouver, Canada",49.265059,-123.067367
10866,Theft From Auto Under $5000,2013,9,14XX HOWE ST,"1400 HOWE ST ,Vancouver, Canada",49.275657,-123.130468
10867,Theft From Auto Under $5000,2013,9,20XX W BROADWAY AVE,"2000 W BROADWAY AVE ,Vancouver, Canada",49.263793,-123.150576
10868,Theft From Auto Under $5000,2013,9,13XX W BROADWAY AVE,"1300 W BROADWAY AVE ,Vancouver, Canada",49.26353,-123.133699
10869,Theft From Auto Under $5000,2013,9,38XX W 29TH AVE,"3800 W 29TH AVE ,Vancouver, Canada",49.246174,-123.18812
10870,Theft From Auto Under $5000,2013,9,39XX W 19TH AVE,"3900 W 19TH AVE ,Vancouver, Canada",49.255585,-123.190807
10871,Theft From Auto Under $5000,2013,9,KINGSWAY AVE / KNIGHT ST,"KINGSWAY AVE / KNIGHT ST ,Vancouver, Canada",49.256346,-123.075845
10872,Theft From Auto Under $5000,2013,9,39XX POINT GREY RD,"3900 POINT GREY RD ,Vancouver, Canada",49.271155,-123.191281
10873,Theft From Auto Under $5000,2013,9,CLARENDON ST / E 40TH AVE,"CLARENDON ST / E 40TH AVE ,Vancouver, Canada",49.233748,-123.083655
10874,Theft From Auto Under $5000,2013,9,10XX BROUGHTON ST,"1000 BROUGHTON ST ,Vancouver, Canada",49.285843,-123.133033
10875,Theft From Auto Under $5000,2013,9,7XX DUNSMUIR ST,"700 DUNSMUIR ST ,Vancouver, Canada",49.283553,-123.116405
10876,Theft From Auto Under $5000,2013,9,4XX ABBOTT ST,"400 ABBOTT ST ,Vancouver, Canada",49.282013,-123.107182
10877,Theft From Auto Under $5000,2013,9,3XX N KASLO ST,"300 N KASLO ST ,Vancouver, Canada",49.287712,-123.046667
10878,Theft From Auto Under $5000,2013,9,18XX W 1ST AVE,"1800 W 1ST AVE ,Vancouver, Canada",49.270677,-123.146058
10879,Theft From Auto Under $5000,2013,9,18XX QUEBEC ST,"1800 QUEBEC ST ,Vancouver, Canada",49.269373,-123.102697
10880,Theft From Auto Under $5000,2013,9,CYPRESS ST / W 4TH AVE,"CYPRESS ST / W 4TH AVE ,Vancouver, Canada",49.267943,-123.137463
10881,Theft From Auto Under $5000,2013,9,16XX COMOX ST,"1600 COMOX ST ,Vancouver, Canada",49.286612,-123.136536
10882,Theft From Auto Under $5000,2013,9,44XX JOHN ST,"4400 JOHN ST ,Vancouver, Canada",49.245597,-123.09737
10883,Theft From Auto Under $5000,2013,9,42XX JOHN ST,"4200 JOHN ST ,Vancouver, Canada",49.24768,-123.09723
10884,Theft From Auto Under $5000,2013,9,5XX BEATTY ST,"500 BEATTY ST ,Vancouver, Canada",49.28122,-123.108458
10885,Theft From Auto Under $5000,2013,9,CARRALL ST / KEEFER ST,"CARRALL ST / KEEFER ST ,Vancouver, Canada",49.279224,-123.104269
10886,Theft From Auto Under $5000,2013,9,8XX E 55TH AVE,"800 E 55TH AVE ,Vancouver, Canada",49.219913,-123.087751
10887,Theft From Auto Under $5000,2013,9,16XX E 6TH AVE,"1600 E 6TH AVE ,Vancouver, Canada",49.265102,-123.071606
10888,Theft From Auto Under $5000,2013,9,17XX COMOX ST,"1700 COMOX ST ,Vancouver, Canada",49.287668,-123.13818
10889,Theft From Auto Under $5000,2013,9,10XX BUTE ST,"1000 BUTE ST ,Vancouver, Canada",49.283972,-123.130058
10890,Theft From Auto Under $5000,2013,9,17XX COMOX ST,"1700 COMOX ST ,Vancouver, Canada",49.287668,-123.13818
10891,Theft From Auto Under $5000,2013,9,ALEXANDER ST / GORE AVE,"ALE0ANDER ST / GORE AVE ,Vancouver, Canada",49.283383,-123.097752
10892,Theft From Auto Under $5000,2013,9,19XX COMOX ST,"1900 COMOX ST ,Vancouver, Canada",49.289828,-123.141474
10893,Theft From Auto Under $5000,2013,9,3XX W 8TH AVE,"300 W 8TH AVE ,Vancouver, Canada",49.263875,-123.11092
10894,Theft From Auto Under $5000,2013,9,E CORDOVA ST / MAIN ST,"E CORDOVA ST / MAIN ST ,Vancouver, Canada",49.273135,-123.100133
10895,Theft From Auto Under $5000,2013,9,DISCOVERY ST / NW MARINE DR,"DISCOVERY ST / NW MARINE DR ,Vancouver, Canada",49.270071,-123.202275
10896,Theft From Auto Under $5000,2013,9,12XX W GEORGIA ST,"1200 W GEORGIA ST ,Vancouver, Canada",49.287117,-123.125272
10897,Theft From Auto Under $5000,2013,9,SEYMOUR ST / W PENDER ST,"SEYMOUR ST / W PENDER ST ,Vancouver, Canada",49.280553,-123.104695
10898,Theft From Auto Under $5000,2013,9,26XX W 4TH AVE,"2600 W 4TH AVE ,Vancouver, Canada",49.268292,-123.164628
10899,Theft From Auto Under $5000,2013,9,ASH ST / W BROADWAY AVE,"ASH ST / W BROADWAY AVE ,Vancouver, Canada",49.263086,-123.108149
10900,Theft From Auto Under $5000,2013,9,GEORGIA VIADUCT / MAIN ST,"GEORGIA VIADUCT / MAIN ST ,Vancouver, Canada",49.273135,-123.100133
10901,Theft From Auto Under $5000,2013,9,3XX ABBOTT ST,"300 ABBOTT ST ,Vancouver, Canada",49.282927,-123.106793
